product_id,product_name,category,sub_category,brand,unit_cost,selling_price,supplier_name,launch_date,product_status
939,Lenovo Smart Watches Model-0939,Electronics,Smart Watches,Lenovo,41369.46,52812.53,Supplier-007,2024-12-02,Active
940,Puma Snacks Model-0940,Grocery,Snacks,Puma,919.15,1483.18,Supplier-035,2021-02-10,Active
941,Puma Skincare Model-0941,Beauty,Skincare,Puma,1629.4,2586.27,Supplier-034,2021-11-09,Discontinued
942,Samsung Accessories Model-0942,Fashion,Accessories,Samsung,15672.7,17804.14,Supplier-027,2025-06-22,Active
943,NEXUS Makeup Model-0943,Beauty,Makeup,NEXUS,48987.81,81517.89,Supplier-050,2020-03-18,Active
944,Lenovo Accessories Model-0944,Electronics,Accessories,Lenovo,22596.15,31906.42,Supplier-050,2024-09-22,Active
945,NEXUS Football Model-0945,Sports,Football,NEXUS,32605.9,51605.76,Supplier-027,2020-04-27,Active
946,Samsung Accessories Model-0946,Fashion,Accessories,Samsung,7171.19,10079.07,Supplier-009,2023-09-22,Active
947,Samsung Packaged Food Model-0947,Grocery,Packaged Food,Samsung,7121.58,9686.7,Supplier-028,2021-07-08,Active
948,LG Fitness Equipment Model-0948,Sports,Fitness Equipment,LG,19161.57,22542.75,Supplier-018,2022-01-03,Active
949,Boat Packaged Food Model-0949,Grocery,Packaged Food,Boat,14421.62,21780.09,Supplier-034,2023-11-09,Active
950,Philips Air Conditioners Model-0950,Home Appliances,Air Conditioners,Philips,3776.16,4878.32,Supplier-050,2020-03-30,Active
951,Sony Accessories Model-0951,Fashion,Accessories,Sony,45417.9,71761.83,Supplier-003,2020-06-23,Active
952,Prestige Sportswear Model-0952,Sports,Sportswear,Prestige,39394.45,69658.09,Supplier-009,2021-01-18,Active
953,Samsung Men Clothing Model-0953,Fashion,Men Clothing,Samsung,6783.7,12070.59,Supplier-040,2020-06-15,Discontinued
954,Samsung Footwear Model-0954,Fashion,Footwear,Samsung,29215.99,36145.73,Supplier-026,2021-11-20,Active
955,Samsung Sportswear Model-0955,Sports,Sportswear,Samsung,38716.58,69437.7,Supplier-020,2022-11-11,Active
956,Lenovo Skincare Model-0956,Beauty,Skincare,Lenovo,25591.02,39326.14,Supplier-009,2021-03-20,Discontinued
957,Philips Sportswear Model-0957,Sports,Sportswear,Philips,47754.76,58003.08,Supplier-011,2022-06-12,Active
958,Prestige Headphones Model-0958,Electronics,Headphones,Prestige,9341.92,11746.01,Supplier-006,2024-01-24,Active
959,Whirlpool Accessories Model-0959,Fashion,Accessories,Whirlpool,44593.12,70639.35,Supplier-041,2020-02-04,Active
960,Samsung Beverages Model-0960,Grocery,Beverages,Samsung,39546.14,63180.8,Supplier-012,2020-03-11,Active
961,Whirlpool Headphones Model-0961,Electronics,Headphones,Whirlpool,11576.71,15506.38,Supplier-020,2022-09-28,Active
962,Nike Kitchen Appliances Model-0962,Home Appliances,Kitchen Appliances,Nike,17408.27,27001.15,Supplier-009,2022-05-06,Active
963,Prestige Outdoor Model-0963,Sports,Outdoor,Prestige,25570.66,31741.06,Supplier-001,2024-11-29,Active
964,Philips Headphones Model-0964,Electronics,Headphones,Philips,22612.92,38062.26,Supplier-012,2024-12-14,Active
965,LG Accessories Model-0965,Electronics,Accessories,LG,2702.78,4397.66,Supplier-035,2025-06-13,Active
966,LG Haircare Model-0966,Beauty,Haircare,LG,37561.94,45203.42,Supplier-018,2020-08-16,Active
967,Whirlpool Haircare Model-0967,Beauty,Haircare,Whirlpool,25537.76,28456.0,Supplier-050,2024-08-28,Active
968,Sony Smart Watches Model-0968,Electronics,Smart Watches,Sony,48140.94,83807.16,Supplier-007,2025-03-14,Active
969,Boat Fitness Equipment Model-0969,Sports,Fitness Equipment,Boat,24589.61,28325.37,Supplier-036,2020-03-16,Active
970,Dell Men Clothing Model-0970,Fashion,Men Clothing,Dell,16778.08,22703.56,Supplier-024,2022-08-13,Active
971,Apple Smartphones Model-0971,Electronics,Smartphones,Apple,7587.83,11973.02,Supplier-032,2020-12-04,Active
972,Apple Haircare Model-0972,Beauty,Haircare,Apple,22921.91,30308.67,Supplier-044,2023-09-17,Active
973,Lenovo Refrigerators Model-0973,Home Appliances,Refrigerators,Lenovo,31408.1,48884.9,Supplier-007,2020-10-28,Active
974,Prestige Snacks Model-0974,Grocery,Snacks,Prestige,14022.55,22438.44,Supplier-012,2021-04-18,Active
975,HP Beverages Model-0975,Grocery,Beverages,HP,46486.88,52812.93,Supplier-002,2023-04-23,Active
976,LG Women Clothing Model-0976,Fashion,Women Clothing,LG,45252.6,58220.65,Supplier-036,2025-04-01,Active
977,Whirlpool Smart Watches Model-0977,Electronics,Smart Watches,Whirlpool,20614.05,24474.24,Supplier-035,2024-03-04,Active
978,Samsung Fitness Equipment Model-0978,Sports,Fitness Equipment,Samsung,41565.15,70358.3,Supplier-011,2020-09-02,Active
979,Boat Haircare Model-0979,Beauty,Haircare,Boat,27623.17,43889.02,Supplier-026,2023-08-10,Active
980,HP Skincare Model-0980,Beauty,Skincare,HP,16864.7,29796.15,Supplier-031,2021-11-07,Active
981,Samsung Microwaves Model-0981,Home Appliances,Microwaves,Samsung,32692.2,48465.68,Supplier-021,2020-10-21,Active
982,Dell Haircare Model-0982,Beauty,Haircare,Dell,23925.89,39666.28,Supplier-011,2023-11-12,Active
983,Puma Fitness Equipment Model-0983,Sports,Fitness Equipment,Puma,47125.11,63194.58,Supplier-045,2022-06-16,Active
984,Samsung Headphones Model-0984,Electronics,Headphones,Samsung,33166.77,37563.24,Supplier-039,2021-03-19,Active
985,Lenovo Beverages Model-0985,Grocery,Beverages,Lenovo,40751.23,59739.18,Supplier-028,2021-01-19,Active
986,NEXUS Smartphones Model-0986,Electronics,Smartphones,NEXUS,9584.02,12731.58,Supplier-034,2020-04-17,Active
987,NEXUS Fitness Equipment Model-0987,Sports,Fitness Equipment,NEXUS,44696.09,52051.56,Supplier-004,2022-11-05,Active
988,Sony Outdoor Model-0988,Sports,Outdoor,Sony,25618.07,39079.27,Supplier-039,2024-03-22,Active
989,Adidas Cricket Model-0989,Sports,Cricket,Adidas,12568.3,20210.29,Supplier-026,2021-04-09,Active
990,Whirlpool Haircare Model-0990,Beauty,Haircare,Whirlpool,9689.66,16191.64,Supplier-044,2020-07-12,Active
991,Puma Haircare Model-0991,Beauty,Haircare,Puma,9912.74,16315.12,Supplier-044,2023-11-10,Active
992,Samsung Accessories Model-0992,Electronics,Accessories,Samsung,16627.96,26378.31,Supplier-046,2020-02-20,Active
993,Prestige Fragrances Model-0993,Beauty,Fragrances,Prestige,43803.68,55124.43,Supplier-050,2024-10-14,Active
994,Nike Skincare Model-0994,Beauty,Skincare,Nike,34667.83,55468.6,Supplier-026,2022-12-18,Active
995,Boat Footwear Model-0995,Fashion,Footwear,Boat,17591.88,22086.79,Supplier-004,2020-06-28,Active
996,Philips Fragrances Model-0996,Beauty,Fragrances,Philips,30493.17,43007.78,Supplier-012,2025-04-27,Active
997,Philips Headphones Model-0997,Electronics,Headphones,Philips,29808.27,34098.78,Supplier-024,2023-12-03,Active
998,Adidas Smart Watches Model-0998,Electronics,Smart Watches,Adidas,10216.89,15593.9,Supplier-032,2022-10-21,Active
999,Samsung Men Clothing Model-0999,Fashion,Men Clothing,Samsung,33378.79,53552.97,Supplier-022,2024-08-18,Active
1000,Prestige Makeup Model-1000,Beauty,Makeup,Prestige,28924.32,35293.76,Supplier-011,2024-01-17,Active
